area_code,area_name,area_type_name,minimum_period_ratio,mean_period_ratio,access_tier,purpose,feature_snapshot_date,is_static_auxiliary,historical_2025_use_allowed,coverage_status,operation_status,culture_inside_count,culture_buffer400_count,culture_nearby_only_count,culture_inside_diversity,culture_buffer400_diversity,culture_core_inside_count,culture_core_buffer400_count,has_observed_core_inside,has_observed_core_buffer400,operation_verified_open_count,operation_unknown_count,open_now,observed_culture_nearest_distance_m,poi_museum_inside_count,has_museum_inside,poi_museum_buffer400_count,has_museum_buffer400,poi_museum_nearby_only_count,poi_art_gallery_inside_count,has_art_gallery_inside,poi_art_gallery_buffer400_count,has_art_gallery_buffer400,poi_art_gallery_nearby_only_count,poi_performance_hall_inside_count,has_performance_hall_inside,poi_performance_hall_buffer400_count,has_performance_hall_buffer400,poi_performance_hall_nearby_only_count,poi_cinema_inside_count,has_cinema_inside,poi_cinema_buffer400_count,has_cinema_buffer400,poi_cinema_nearby_only_count,poi_cultural_center_inside_count,has_cultural_center_inside,poi_cultural_center_buffer400_count,has_cultural_center_buffer400,poi_cultural_center_nearby_only_count,poi_exhibition_space_inside_count,has_exhibition_space_inside,poi_exhibition_space_buffer400_count,has_exhibition_space_buffer400,poi_exhibition_space_nearby_only_count,poi_park_inside_count,has_park_inside,poi_park_buffer400_count,has_park_buffer400,poi_park_nearby_only_count,poi_sports_facility_inside_count,has_sports_facility_inside,poi_sports_facility_buffer400_count,has_sports_facility_buffer400,poi_sports_facility_nearby_only_count,operation_source_active_count,feature_reference_date_min,feature_reference_date_max,poi_source_count
3130194,용강동 상점가,전통시장,0.3473053892215569,0.3922155688622755,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3120107,공덕역(공덕오거리),발달상권,0.47005988023952094,0.5019960079840319,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,2,0,4,0,1,,4,,103.69069331865272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120106,마포역,발달상권,0.47005988023952094,0.5019960079840319,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3120103,홍대입구역(홍대),발달상권,0.26047904191616766,0.3063872255489022,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,12,22,10,4,4,12,22,1,1,,16,,0.0,0,0,0,0,0,0,0,0,0,0,2,1,6,1,4,3,1,6,1,3,1,1,1,1,0,6,1,9,1,3,0,0,0,0,0,0,0,0,0,0,6,2026-05-04,2026-09-16,2
3120102,서교동(홍대),발달상권,0.25149700598802394,0.2934131736526946,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,15,13,1,4,2,15,1,1,,11,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,4,1,4,0,0,1,1,1,2,1,8,1,6,0,0,0,0,0,0,0,0,0,0,4,2026-05-04,2026-09-16,2
3110579,마포역 4번,골목상권,0.3383233532934132,0.38922155688622756,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3110578,대흥역 2번,골목상권,0.37425149700598803,0.4161676646706587,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,1,0,1,1,1,1,1,1,,1,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110577,용강동주민센터,골목상권,0.3592814371257485,0.40219560878243515,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3110576,대흥역 3번,골목상권,0.4431137724550898,0.48403193612774453,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,350.41035579692533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110575,대흥동주민센터,골목상권,0.38922155688622756,0.4570858283433134,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,3,0,6,0,1,,4,,35.13875329967683,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,2,2026-05-10,2026-09-16,2
3110574,서강대학교,골목상권,0.33532934131736525,0.3852295409181637,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3110573,신촌역 6번,골목상권,0.344311377245509,0.39121756487025944,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,1,,319.6347945716803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2026-05-10,2026-09-16,2
3110572,서강대역 1번,골목상권,0.39820359281437123,0.4441117764471058,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,2,0,3,0,1,,3,,72.20812498124944,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110571,신수동주민센터,골목상권,0.32934131736526945,0.38223552894211577,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,355.93764016270575,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110589,애오개역 3번,골목상권,0.5359281437125748,0.5738522954091816,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,2,0,1,,3,,119.69551086251343,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2025-06-13,2026-09-16,3
3110569,홍대땡땡거리,골목상권,0.344311377245509,0.39121756487025944,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,4,2,2,2,2,4,1,1,,4,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110587,공덕동주민센터,골목상권,0.40718562874251496,0.44910179640718556,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,6,5,1,4,1,5,1,1,,6,,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,2,0,0,1,1,1,0,0,0,0,0,0,2025-08-18,2026-09-16,3
3110586,서울서부지방법원,골목상권,0.5329341317365269,0.564870259481038,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,5,5,0,5,0,4,0,1,,5,,14.172229641258788,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2025-08-18,2026-09-16,3
3110585,마포경찰서,골목상권,0.5269461077844312,0.56187624750499,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,359.317701921948,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110583,공덕래미안3차아파트,골목상권,0.3413173652694611,0.37524950099800397,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,303.7062016602138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110582,이대역 5번,골목상권,0.38922155688622756,0.4570858283433134,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,2,0,3,0,1,,3,,182.59663695676124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110581,염리초등학교,골목상권,0.47005988023952094,0.5019960079840319,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3110580,양원초등학교,골목상권,0.40119760479041916,0.46207584830339316,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,208.08506537933664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110584,아현역 4번,골목상권,0.5359281437125748,0.5738522954091816,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,287.92616834238686,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120153,노량진역(노량진),발달상권,0.25449101796407186,0.2964071856287425,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,4,3,1,3,1,1,1,1,,4,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,1,1,1,0,2025-11-03,2026-09-16,3
3110832,노량진초등학교,골목상권,0.25149700598802394,0.2964071856287425,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,2,0,1,,3,,315.36961578594224,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2026-03-18,2026-09-16,2
3120174,논현역 5번,발달상권,0.6347305389221557,0.6926147704590818,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,123.53487437566814,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120178,신사역,발달상권,0.6347305389221557,0.6926147704590818,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,3,9,6,2,3,3,9,1,1,,5,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,4,1,2,0,0,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,4,2025-12-15,2026-09-16,2
3120170,삼호가든사거리,발달상권,0.46706586826347307,0.5299401197604791,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3120167,고속터미널(고속터미널역),발달상권,0.46706586826347307,0.5299401197604791,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,1,0,1,1,1,1,1,1,,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2026-04-22,2026-04-22,1
3120177,신논현역 1번,발달상권,0.437125748502994,0.47105788423153694,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3120176,논현역 4번,발달상권,0.47904191616766467,0.5189620758483035,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,2,0,2,0,1,,1,,261.787534466661,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-12-15,2026-09-16,2
3110927,잠원역,골목상권,0.5149700598802395,0.5858283433133732,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3110968,강남구청역 2번,골목상권,0.6107784431137725,0.6477045908183633,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,3,0,3,0,1,,3,,174.6997613599691,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3001496,강남 마이스 관광특구,관광특구,0.3413173652694611,0.34431137724550903,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,4,15,11,3,5,4,15,1,1,,12,,0.0,0,0,1,1,1,0,0,1,1,1,1,1,5,1,4,2,1,3,1,1,0,0,0,0,0,1,1,5,1,4,0,0,0,0,0,0,0,0,0,0,3,2024-07-18,2026-09-16,3
3130303,영동전통시장,전통시장,0.47904191616766467,0.5189620758483035,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,0,,142.54010378812785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2025-12-15,2025-12-15,1
3130302,강남시장(강남구 강남시장),전통시장,0.46407185628742514,0.5469061876247504,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,6,6,0,3,0,6,0,1,,4,,108.78731604764972,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,2,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,2,2025-12-15,2026-09-16,2
3120196,서울세관,발달상권,0.6137724550898204,0.654690618762475,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,4,9,5,3,5,4,9,1,1,,6,,0.0,2,1,2,1,0,0,0,0,0,0,0,0,2,1,2,0,0,3,1,3,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2024-07-18,2026-09-16,3
3120195,성수대교남단,발달상권,0.5838323353293413,0.6816367265469062,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,5,15,10,2,5,5,15,1,1,,13,,0.0,0,0,4,1,4,0,0,2,1,2,2,1,3,1,1,0,0,2,1,2,0,0,0,0,0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,2,2024-07-18,2026-09-16,3
3120194,언주역(차병원),발달상권,0.5359281437125748,0.5618762475049901,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,1,0,3,0,1,,3,,142.1392977833634,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120193,도산공원교차로,발달상권,0.6676646706586826,0.7155688622754491,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,3,20,17,2,6,3,20,1,1,,15,,0.0,0,0,5,1,5,0,0,2,1,2,0,0,3,1,3,2,1,5,1,3,0,0,1,1,1,1,1,4,1,3,0,0,0,0,0,0,0,0,0,0,5,2024-07-18,2026-09-16,3
3120191,학동역,발달상권,0.5598802395209581,0.5978043912175649,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,3,8,5,2,5,3,8,1,1,,6,,0.0,0,0,2,1,2,0,0,0,0,0,2,1,2,1,0,1,1,2,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2024-07-18,2026-09-16,3
3120190,강남을지병원,발달상권,0.7155688622754491,0.7634730538922155,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,24,23,1,5,1,24,1,1,,16,,0.0,0,0,3,1,3,0,0,1,1,1,0,0,5,1,5,0,0,8,1,8,0,0,0,0,0,1,1,7,1,6,0,0,0,0,0,0,0,0,0,0,8,2024-07-18,2026-09-16,3
3120207,선정릉역,발달상권,0.5059880239520959,0.5289421157684631,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,3,1,1,1,2,3,1,1,,3,,0.0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120203,강남구청역,발달상권,0.6107784431137725,0.6487025948103793,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,5,5,0,4,0,5,0,1,,5,,24.539222180990304,0,0,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2024-07-18,2026-09-16,2
3120200,학동사거리,발달상권,0.6137724550898204,0.654690618762475,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,3,26,23,3,6,3,26,1,1,,23,,0.0,1,1,6,1,5,1,1,2,1,1,0,0,1,1,1,1,1,3,1,2,0,0,1,1,1,0,0,13,1,13,0,0,0,0,0,0,0,0,0,0,3,2024-07-18,2026-09-16,3
3120188,압구정역,발달상권,0.5808383233532934,0.6786427145708583,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,7,19,12,3,5,7,19,1,1,,16,,0.0,0,0,1,1,1,0,0,1,1,1,3,1,5,1,2,2,1,3,1,1,0,0,0,0,0,2,1,9,1,7,0,0,0,0,0,0,0,0,0,0,3,2024-07-18,2026-09-16,3
3120187,신논현역,발달상권,0.33532934131736525,0.3732534930139721,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,4,4,0,2,0,4,0,1,,1,,125.89402712521138,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2025-12-15,2026-09-16,2
3120223,휘문고교사거리,발달상권,0.3203592814371258,0.33133732534930144,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,8,7,1,4,1,8,1,1,,7,,0.0,0,0,1,1,1,0,0,0,0,0,1,1,4,1,3,0,0,1,1,1,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2024-07-18,2026-09-16,3
3120222,삼성역,발달상권,0.32335329341317365,0.3323353293413174,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,7,15,8,3,5,7,15,1,1,,12,,0.0,1,1,1,1,0,0,0,1,1,1,3,1,6,1,3,0,0,3,1,3,0,0,0,0,0,3,1,4,1,1,0,0,0,0,0,0,0,0,0,0,3,2024-07-18,2026-09-16,3
3120218,코엑스,발달상권,0.3413173652694611,0.34431137724550903,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,4,12,8,3,4,4,12,1,1,,10,,0.0,0,0,1,1,1,0,0,0,0,0,1,1,4,1,3,2,1,2,1,0,0,0,0,0,0,1,1,5,1,4,0,0,0,0,0,0,0,0,0,0,2,2024-07-18,2026-09-16,3
3120216,경기고교사거리(경기고교앞사거리),발달상권,0.7395209580838323,0.7644710578842315,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,1,1,0,1,0,1,0,1,,1,,45.111305384756605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120215,포스코사거리,발달상권,0.32335329341317365,0.3323353293413174,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,12,10,2,5,2,12,1,1,,9,,0.0,0,0,1,1,1,1,1,1,1,0,0,0,3,1,3,1,1,3,1,2,0,0,0,0,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,3,2024-07-18,2026-09-16,3
3120214,영동대교남단교차로,발달상권,0.7395209580838323,0.7644710578842315,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,3,3,0,1,0,3,0,1,,3,,275.6902001329728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120213,삼성중앙역,발달상권,0.6017964071856288,0.6397205588822356,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,1,8,7,1,4,1,8,1,1,,6,,0.0,0,0,0,0,0,0,0,1,1,1,1,1,2,1,1,0,0,2,1,2,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,2,2024-07-18,2026-09-16,3
3120209,"강남구청(청담역_8번, 강남세무서)",발달상권,0.7395209580838323,0.7644710578842315,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,1,0,2,0,1,,2,,208.89673650414593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3120208,청담사거리(청담동명품거리),발달상권,0.6017964071856288,0.6407185628742514,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,7,14,7,1,3,7,14,1,1,,14,,0.0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,12,1,5,0,0,0,0,0,0,0,0,0,0,0,2024-07-18,2026-09-16,2
3120186,가로수길,발달상권,0.48502994011976047,0.5588822355289421,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,3,12,9,2,3,3,12,1,1,,8,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,1,4,1,3,0,0,0,0,0,2,1,4,1,2,0,0,0,0,0,0,0,0,0,0,4,2025-12-15,2026-09-16,2
3120185,논현역,발달상권,0.6347305389221557,0.6926147704590818,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,2,5,3,2,3,2,5,1,1,,2,,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2025-12-15,2026-09-16,2
3110966,논현2동주민센터,골목상권,0.6107784431137725,0.6477045908183633,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,8,8,0,4,0,8,0,1,,5,,22.283370136551326,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,2024-07-18,2026-09-16,3
3110982,강남구보훈회관,골목상권,0.6017964071856288,0.6387225548902196,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0
3110976,언북초등학교,골목상권,0.5059880239520959,0.5259481037924152,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,7,7,0,1,0,7,0,1,,7,,49.502348430267354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,7,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110974,언주중학교,골목상권,0.5059880239520959,0.5289421157684631,base_50pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,2,2,0,1,0,2,0,1,,2,,188.3926914190579,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026-09-16,2026-09-16,1
3110962,도산공원북측,골목상권,0.3592814371257485,0.44510978043912175,exploration_25pct_all_periods,여가문화,2026-09-16,1,0,source_snapshot_partial,mixed_source_status,0,12,12,0,5,0,12,0,1,,11,,55.91136145192782,0,0,4,1,4,0,0,2,1,2,0,0,2,1,2,0,0,1,1,1,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,1,2024-07-18,2026-09-16,3
