area_code,area_name,area_type_name,minimum_period_ratio,mean_period_ratio,access_tier,study_public_inside_count,poi_public_library_inside_count,poi_reading_room_inside_count,poi_university_learning_facility_inside_count,poi_youth_space_inside_count,study_public_buffer400_count,poi_public_library_buffer400_count,poi_reading_room_buffer400_count,poi_university_learning_facility_buffer400_count,poi_youth_space_buffer400_count,study_public_nearby_only_count,feature_snapshot_date,reachability_rule,source_scope
3120095,홍제역,발달상권,0.47305389221556887,0.5339321357285428,exploration_25pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120096,"이화여대(이대역, 이대)",발달상권,0.38922155688622756,0.4570858283433134,exploration_25pct_all_periods,0,0,0,0,0,3,1,0,0,2,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120097,충정로역,발달상권,0.6497005988023952,0.6886227544910181,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120102,서교동(홍대),발달상권,0.25149700598802394,0.2934131736526946,exploration_25pct_all_periods,0,0,0,0,0,2,0,0,0,2,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120103,홍대입구역(홍대),발달상권,0.26047904191616766,0.3063872255489022,exploration_25pct_all_periods,1,0,0,0,1,2,0,0,0,2,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120106,마포역,발달상권,0.47005988023952094,0.5019960079840319,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120107,공덕역(공덕오거리),발달상권,0.47005988023952094,0.5019960079840319,exploration_25pct_all_periods,0,0,0,0,0,5,4,0,0,1,5,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120153,노량진역(노량진),발달상권,0.25449101796407186,0.2964071856287425,exploration_25pct_all_periods,2,0,2,0,0,3,1,2,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120167,고속터미널(고속터미널역),발달상권,0.46706586826347307,0.5299401197604791,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120170,삼호가든사거리,발달상권,0.46706586826347307,0.5299401197604791,exploration_25pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120174,논현역 5번,발달상권,0.6347305389221557,0.6926147704590818,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120176,논현역 4번,발달상권,0.47904191616766467,0.5189620758483035,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120177,신논현역 1번,발달상권,0.437125748502994,0.47105788423153694,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120178,신사역,발달상권,0.6347305389221557,0.6926147704590818,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120185,논현역,발달상권,0.6347305389221557,0.6926147704590818,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120186,가로수길,발달상권,0.48502994011976047,0.5588822355289421,exploration_25pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120187,신논현역,발달상권,0.33532934131736525,0.3732534930139721,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120188,압구정역,발달상권,0.5808383233532934,0.6786427145708583,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120190,강남을지병원,발달상권,0.7155688622754491,0.7634730538922155,base_50pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120191,학동역,발달상권,0.5598802395209581,0.5978043912175649,base_50pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120193,도산공원교차로,발달상권,0.6676646706586826,0.7155688622754491,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120194,언주역(차병원),발달상권,0.5359281437125748,0.5618762475049901,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120195,성수대교남단,발달상권,0.5838323353293413,0.6816367265469062,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120196,서울세관,발달상권,0.6137724550898204,0.654690618762475,base_50pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120200,학동사거리,발달상권,0.6137724550898204,0.654690618762475,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120203,강남구청역,발달상권,0.6107784431137725,0.6487025948103793,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120207,선정릉역,발달상권,0.5059880239520959,0.5289421157684631,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120208,청담사거리(청담동명품거리),발달상권,0.6017964071856288,0.6407185628742514,base_50pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120209,"강남구청(청담역_8번, 강남세무서)",발달상권,0.7395209580838323,0.7644710578842315,base_50pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120213,삼성중앙역,발달상권,0.6017964071856288,0.6397205588822356,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120214,영동대교남단교차로,발달상권,0.7395209580838323,0.7644710578842315,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120215,포스코사거리,발달상권,0.32335329341317365,0.3323353293413174,exploration_25pct_all_periods,0,0,0,0,0,1,0,0,0,1,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120216,경기고교사거리(경기고교앞사거리),발달상권,0.7395209580838323,0.7644710578842315,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120218,코엑스,발달상권,0.3413173652694611,0.34431137724550903,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120222,삼성역,발달상권,0.32335329341317365,0.3323353293413174,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120223,휘문고교사거리,발달상권,0.3203592814371258,0.33133732534930144,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120225,잠실새내역(신천),발달상권,0.47604790419161674,0.49401197604790426,exploration_25pct_all_periods,1,1,0,0,0,1,1,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120227,잠실역,발달상권,0.7155688622754491,0.7405189620758482,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120228,석촌역(석촌호수),발달상권,0.4161676646706587,0.42115768463073855,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120229,방이동먹자골목,발달상권,0.5149700598802395,0.5329341317365269,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120230,송파사거리(송파역),발달상권,0.26047904191616766,0.26846307385229545,exploration_25pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120232,송파나루역,발달상권,0.26646706586826346,0.2774451097804391,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120233,몽촌토성역,발달상권,0.437125748502994,0.4590818363273453,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120238,방이역,발달상권,0.32934131736526945,0.3363273453093813,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120239,오금역,발달상권,0.26047904191616766,0.27045908183632733,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120242,강동구청역,발달상권,0.4491017964071856,0.4960079840319361,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120243,천호역,발달상권,0.7245508982035929,0.7445109780439122,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120244,암사역,발달상권,0.4281437125748503,0.48103792415169666,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120245,둔촌역,발달상권,0.5419161676646707,0.5568862275449101,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120246,길동역,발달상권,0.6646706586826348,0.6756487025948102,base_50pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120247,굽은다리역,발달상권,0.45808383233532934,0.48502994011976047,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120248,명일역,발달상권,0.47305389221556887,0.4940119760479042,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3120249,고덕역,발달상권,0.2934131736526946,0.2994011976047904,exploration_25pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130001,통인시장,전통시장,0.5359281437125748,0.6037924151696608,base_50pct_all_periods,1,1,0,0,0,2,2,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130002,세종마을음식문화거리(금천교시장),전통시장,0.6916167664670658,0.7235528942115769,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130004,낙원시장(낙원지하시장(대일상가)),전통시장,0.9431137724550899,0.9610778443113773,core_80pct_all_periods,0,0,0,0,0,2,1,0,0,1,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130005,세운상가가동,전통시장,0.9700598802395209,0.9780439121756488,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130007,광장시장(광장전통시장),전통시장,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130009,마전교지하쇼핑센터(구 한일상가),전통시장,0.9311377245508982,0.9520958083832335,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130010,종로신진시장,전통시장,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130011,충신시장,전통시장,0.9431137724550899,0.9560878243512975,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130012,"동대문종합시장(동대문종합시장 신관, 동대문종합시장D동상가)",전통시장,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130013,동대문상가A동,전통시장,0.9730538922155688,0.9830339321357285,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130014,동문시장,전통시장,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130015,창신골목시장,전통시장,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130016,동대문상가B동,전통시장,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130017,동대문상가C동,전통시장,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130018,동대문문구완구거리(동대문문구완구시장),전통시장,0.9850299401197605,0.9890219560878243,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130019,동대문상가D동,전통시장,0.9910179640718563,0.9930139720558881,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130020,동묘시장(동묘벼룩시장),전통시장,0.9880239520958084,0.9900199600798403,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130021,신설종합시장,전통시장,0.9940119760479041,0.9960079840319361,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130022,숭례문수입상가(남대문시장),전통시장,0.8203592814371258,0.8293413173652695,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130024,남대문시장(자유상가),전통시장,0.8532934131736527,0.8682634730538922,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130025,삼익패션타운(남대문시장),전통시장,0.7994011976047904,0.813373253493014,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130031,청계천공구상가,전통시장,0.9491017964071856,0.9650698602794412,core_80pct_all_periods,0,0,0,0,0,1,0,0,0,1,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130032,인현시장,전통시장,0.9491017964071856,0.9570858283433133,core_80pct_all_periods,0,0,0,0,0,3,2,0,0,1,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130033,대림상가(청계상가),전통시장,0.9700598802395209,0.9780439121756488,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130034,필동 골목형상점가,전통시장,0.8562874251497006,0.8872255489021956,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130035,방산종합시장(방산시장),전통시장,0.9850299401197605,0.9900199600798403,core_80pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130036,중부시장(신중부시장),전통시장,0.9760479041916168,0.9840319361277445,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130038,"평화시장(통일상가, 동화상가)",전통시장,0.9910179640718563,0.9950099800399202,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130042,약수시장,전통시장,0.9520958083832335,0.9580838323353293,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130046,team204(팀204),전통시장,0.9850299401197605,0.9870259481037924,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130047,테크노상가(엘리시움),전통시장,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130048,동평화시장,전통시장,0.9820359281437125,0.9880239520958084,core_80pct_all_periods,0,0,0,0,0,0,0,0,0,0,0,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130049,신당 미래유산 먹거리 골목형상점가,전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,1,1,0,0,0,4,4,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130050,청평화시장,전통시장,0.9910179640718563,0.9930139720558881,core_80pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130051,동화동 골목형상점가,전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,0,0,0,0,0,5,5,0,0,0,5,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130052,서울중앙시장(신중앙시장),전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,0,0,0,0,0,2,2,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130053,백학시장,전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,0,0,0,0,0,5,5,0,0,0,5,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130054,황학동주방가구거리상점가,전통시장,0.9910179640718563,0.9940119760479043,core_80pct_all_periods,0,0,0,0,0,3,3,0,0,0,3,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130055,"황학시장(서울중앙시장, 신중앙시장)",전통시장,0.9880239520958084,0.9910179640718563,core_80pct_all_periods,1,1,0,0,0,3,3,0,0,0,2,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130056,용산용문시장,전통시장,0.4940119760479042,0.5369261477045908,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130058,이촌종합시장,전통시장,0.2964071856287425,0.36127744510978044,exploration_25pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
3130059,후암시장,전통시장,0.6856287425149701,0.7235528942115769,base_50pct_all_periods,0,0,0,0,0,1,1,0,0,0,1,2026-09-21,Dongdaemun origins; public transit <=30min; all 08/14/19 ratios >=25%,"public_library, reading_room, youth_space, university_learning_facility(public_access_verified=1)"
